ModelEventID,OccYear,Factor
410076715,5804,1
410076759,5808,1
410077179,5838,1
410077223,5842,1
410077499,5860,1
410077726,5878,1
410077862,5889,1
410078043,5901,1
410078262,5919,1
410079330,5998,1
410080351,6074,1
410080356,6075,1
410080613,6095,1
410080683,6100,1
410079370,6001,1
410079903,6039,1
410080688,6100,1
410081133,6135,1
410082007,6200,1
410082132,6208,1
410083501,6315,1
410084926,6420,1
410085723,6484,1
410085899,6496,1
410086301,6525,1
410086622,6551,1
410087429,6607,1
410088126,6660,1
410089340,6754,1
410089840,6792,1
410027906,2123,1
410027942,2126,1
410028221,2147,1
410088274,6669,1
410091206,6887,1
410091533,6909,1
410091603,6913,1
410093528,7056,1
410094758,7149,1
410094776,7150,1
410096407,7271,1
410103776,7820,1
410104104,7845,1
410104282,7856,1
410104334,7860,1
410104624,7880,1
410104736,7888,1
410105045,7911,1
410105467,7943,1
410105490,7945,1
410105527,7947,1
410105853,7971,1
410074762,5656,1
410075675,5726,1
410075840,5736,1
410076106,5755,1
410077027,5825,1
410078456,5933,1
410078952,5968,1
410079294,5996,1
410079706,6025,1
410080019,6048,1
410080194,6063,1
410080741,6103,1
410083415,6310,1
410084126,6364,1
410084643,6400,1
410084901,6419,1
410086210,6520,1
410007579,574,1
410007708,583,1
410008100,613,1
410008316,630,1
410029567,2249,1
410029942,2276,1
410030131,2291,1
410030360,2310,1
410031359,2385,1
410032159,2446,1
410034090,2591,1
410034311,2609,1
410035213,2676,1
410037156,2816,1
410037191,2820,1
410037696,2859,1
410037822,2870,1
410018270,1406,1
410109641,8254,1
410109864,8271,1
410109897,8272,1
410110266,8299,1
410110435,8308,1
410110804,8338,1
410111842,8416,1
410111917,8422,1
410111986,8427,1
410112038,8430,1
410112529,8467,1
410113277,8523,1
410114495,8614,1
410115694,8707,1
410116109,8737,0
410116375,8757,1
410125842,9461,1
410126665,9523,1
410126914,9539,1
410127616,9593,1
410128318,9640,1
410130583,9809,1
410131276,9859,1
410131818,9897,1
410083696,6329,1
410086155,6515,1
410086990,6578,1
410088479,6686,1
410089273,6747,1
410090616,6846,1
410090726,6853,1
410091211,6887,1
410092193,6958,1
410092201,6959,1
410092364,6970,1
410092813,7004,1
410092963,7014,1
410093053,7021,1
410093628,7064,1
410093697,7070,1
410094713,7145,1
410095198,7182,1
410096199,7255,1
410096368,7267,1
410096406,7271,1
410096792,7298,1
410097343,7340,1
410097540,7356,1
410098152,7403,1
410106140,7994,1
410106635,8031,1
410106718,8037,1
410107478,8094,1
410108145,8141,1
410109503,8244,1
410109764,8264,1
410109898,8273,1
410109984,8279,1
410111118,8363,1
410111765,8411,1
410113698,8554,1
410114060,8582,1
410114176,8589,1
410114188,8590,1
410114549,8620,1
410115893,8721,1
410116349,8755,1
410116509,8766,1
410117212,8822,1
410117340,8833,1
410117618,8854,1
410057070,4309,1
410058345,4407,1
410058435,4414,1
410059848,4522,1
410060906,4598,1
410061725,4665,1
410063228,4780,1
410064014,4837,1
410065170,4924,1
410065192,4925,1
410065402,4941,1
410066253,5005,1
410066692,5038,1
410067347,5088,1
410067947,5131,1
410068296,5157,1
410068836,5201,1
410070212,5306,1
410070334,5314,1
410071614,5417,1
410071649,5420,1
410072039,5452,1
410072480,5487,1
410061311,4631,1
410062156,4697,1
410062296,4709,1
410064102,4842,1
410066182,4999,1
410066570,5029,1
410066752,5042,1
410027405,2091,1
410027850,2120,1
410027996,2129,1
410029888,2271,1
410030584,2324,1
410032230,2451,1
410032435,2465,1
410033409,2540,1
410035329,2686,1
410035697,2711,1
410035810,2719,1
410035986,2730,1
410036460,2766,1
410023232,1777,1
410024308,1856,1
410024921,1901,1
410025213,1923,1
410025279,1928,1
410026307,2006,1
410085065,6431,1
410066965,5058,1
410067398,5093,1
410068694,5190,1
410069120,5222,1
410069127,5223,1
410069739,5268,1
410069870,5279,1
410069959,5286,1
410069997,5289,1
410070974,5366,1
410071951,5444,1
410072540,5491,1
410073324,5548,1
410074195,5613,1
410074311,5623,1
410046919,3545,1
410047892,3618,1
410101108,7627,1
410101161,7630,1
410102248,7713,1
410102591,7737,1
410103531,7804,1
410104440,7867,1
410105603,7955,1
410107324,8083,1
410079066,5977,1
410079335,5999,1
410079656,6022,1
410079908,6039,1
410079958,6042,1
410080047,6051,1
410080490,6084,1
410081076,6129,1
410082277,6220,1
410082303,6222,1
410082504,6240,1
410082541,6242,1
410082774,6259,1
410082933,6272,1
410083245,6297,1
410083262,6298,1
410083899,6347,1
410021491,1644,1
410021771,1663,1
410022381,1709,1
410022905,1751,1
410022981,1756,1
410023289,1781,1
410024311,1856,1
410025030,1910,1
410025269,1928,1
410025575,1951,1
410025585,1952,1
410026013,1985,1
410026398,2013,1
410054884,4147,1
410118317,8903,1
410119353,8978,1
410119405,8981,1
410120328,9052,1
410121240,9120,1
410121516,9140,1
410121648,9149,1
410121994,9177,1
410122087,9182,1
410122277,9195,1
410122604,9221,1
410122917,9243,1
410123036,9254,1
410123746,9305,1
410124855,9390,1
410124980,9398,1
410060679,4582,1
410061723,4665,1
410061976,4683,1
410064744,4894,1
410065342,4937,1
410065611,4956,1
410067195,5077,1
410067348,5088,1
410067613,5108,1
410115626,8701,1
410116014,8729,0
410117046,8807,1
410117721,8862,1
410119188,8966,1
410119782,9010,1
410120337,9053,1
410120653,9074,1
410120780,9084,1
410120886,9092,1
410123797,9310,1
410124677,9377,1
410108595,8176,1
410109361,8234,1
410110243,8297,1
410110960,8349,1
410111189,8367,1
410113151,8515,1
410113760,8559,1
410114282,8596,1
410115092,8659,1
410115283,8674,1
410115518,8694,1
410115714,8708,1
410001159,90,1
410001296,99,1
410001397,107,1
410001510,115,1
410001954,145,1
410002032,151,1
410002280,168,1
410003323,248,1
410003771,283,1
410003842,290,1
410004108,309,1
410004377,332,1
410004428,335,1
410004532,344,1
410005358,406,1
410005711,433,1
410006048,459,1
410006348,481,1
410006374,483,1
410007931,600,1
410008242,625,1
410008407,638,1
410008450,641,1
410008570,650,1
410009035,686,1
410009558,724,1
410011457,872,1
410012494,955,1
410020212,1551,1
410020515,1572,1
410020564,1576,1
410020844,1594,1
410021053,1609,1
410132939,9979,0
410133020,9985,0
410121019,9103,1
410021311,1628,1
410023468,1795,1
410023477,1795,1
410024258,1852,1
410024289,1855,1
410025141,1918,1
410025754,1965,1
410038550,2925,1
410038711,2939,1
410018220,1402,1
410018369,1413,1
410018847,1446,1
410019148,1469,1
410019584,1502,1
410020531,1573,1
410021164,1617,1
410021216,1622,1
410021353,1631,1
410021545,1648,1
410022007,1681,1
410022036,1683,1
410022509,1719,1
410022534,1722,1
410022714,1736,1
410023276,1780,1
410024369,1860,1
410024486,1869,1
410024506,1870,1
410024675,1883,1
410025088,1914,1
410025531,1948,1
410057130,4314,1
410057215,4319,1
410057269,4324,1
410057778,4363,1
410057905,4374,1
410059251,4474,1
410059334,4481,1
410062284,4708,1
410062493,4724,1
410063199,4778,1
410063483,4800,1
410063851,4826,1
410063979,4834,1
410065350,4938,1
410065527,4950,1
410068331,5160,1
410068695,5190,1
410068717,5191,1
410068746,5193,1
410069264,5233,1
410069849,5278,1
410069902,5283,1
410070584,5334,1
410050400,3809,1
410051965,3929,1
410052765,3994,1
410053157,4024,1
410055784,4213,1
410056274,4249,1
410056374,4256,1
410119302,8974,1
410119455,8986,1
410119602,8997,1
410119712,9005,0
410120119,9035,1
410120229,9044,1
410121401,9131,1
410121498,9139,1
410121626,9147,1
410121635,9148,0
410121967,9174,1
410123544,9290,1
410123953,9321,1
410124348,9352,1
410124621,9372,1
410125731,9452,1
410125774,9455,1
410125993,9471,1
410126478,9507,1
410127030,9547,1
410129082,9696,1
410129136,9699,1
410130198,9779,1
410130367,9792,1
410131311,9862,1
410131546,9877,1
410131973,9910,1
410132186,9925,1
410024183,1845,1
410025128,1917,1
410025359,1935,1
410025881,1975,1
410025973,1982,1
410027122,2070,1
410027238,2078,1
410027295,2083,1
410027490,2097,1
410027649,2107,1
410027740,2113,1
410027793,2115,1
410027868,2121,1
410028054,2134,1
410028123,2139,1
410028258,2149,1
410028489,2167,1
410119382,8979,1
410120170,9040,0
410012000,917,1
410012372,947,1
410012890,987,1
410013094,1002,1
410013313,1020,1
410013466,1031,1
410013534,1036,1
410018585,1427,1
410018774,1442,1
410019808,1519,1
410020486,1570,1
410021547,1648,1
410022185,1695,1
410022327,1704,1
410022860,1748,1
410023300,1782,1
410024194,1847,1
410024923,1901,1
410025046,1911,1
410025225,1925,1
410026011,1984,1
410023879,1823,1
410025422,1939,1
410025555,1949,1
410026238,2000,1
410026922,2053,1
410026981,2059,1
410027453,2094,1
410027567,2102,1
410027685,2110,1
410027721,2112,1
410028128,2140,1
410029044,2210,1
410031109,2367,1
410077658,5872,1
410078356,5926,1
410079558,6014,1
410080342,6073,1
410082985,6275,1
410084525,6391,1
410085120,6435,1
410085648,6477,0
410086558,6546,1
410086891,6569,1
410087163,6590,1
410088292,6671,1
410090139,6811,1
410090159,6813,1
410090361,6829,1
410090613,6845,1
410032177,2448,1
410032850,2498,1
410033138,2521,1
410033408,2540,1
410107105,8066,0
410108384,8159,0
410020333,1558,1
410020999,1604,1
410007020,531,1
410007646,579,1
410007666,580,1
410008076,612,1
410008080,612,1
410008193,622,1
410008924,677,1
410009398,713,1
410009648,732,1
410010981,835,1
410011256,856,1
410011373,866,1
410011377,866,1
410011382,866,1
410011478,875,1
410012821,981,1
410012902,987,1
410013451,1030,1
410013488,1032,1
410013555,1039,1
410013667,1048,1
410014749,1130,1
410015179,1167,1
410015560,1194,1
410015853,1217,1
410015949,1225,1
410016160,1242,1
410016195,1245,1
410016303,1253,1
410016626,1278,1
410017283,1330,1
410018033,1388,1
410021894,1673,1
410022527,1721,1
410022743,1737,1
410023159,1770,1
410024583,1876,1
410024618,1878,1
410025589,1952,1
410027761,2114,1
410027861,2121,1
410028650,2180,1
410029210,2221,1
410029338,2232,1
410029442,2240,1
410030124,2291,1
410031225,2376,1
410078479,5934,1
410078599,5942,1
410078855,5961,1
410084900,6419,1
410085652,6477,1
410086294,6525,1
410018866,1448,1
410019183,1472,1
410020846,1594,1
410021698,1658,1
410021978,1679,1
410021995,1680,1
410022071,1685,1
410023524,1798,1
410023537,1799,1
410023987,1831,1
410024210,1848,1
410025622,1954,1
410027303,2083,1
410027516,2099,1
410028880,2197,1
410029008,2207,1
410012104,923,1
410111741,8410,1
410112333,8453,1
410113082,8509,1
410115317,8677,1
410116714,8784,1
410117249,8826,1
410117270,8828,1
410117455,8841,1
410117701,8860,1
410118534,8918,1
410118793,8938,1
410119011,8953,1
410119695,9004,1
410120046,9030,1
410121569,9144,1
410122196,9190,1
410122263,9194,1
410122298,9197,1
410124505,9363,1
410125085,9406,1
410126500,9509,1
410000637,50,1
410000800,62,1
410000852,66,1
410001240,96,1
410001675,126,1
410001857,140,1
410002421,179,1
410002668,195,1
410004002,301,1
410004665,355,1
410005326,403,1
410019779,1517,1
410020756,1587,1
410021404,1636,1
410031313,2383,1
410033398,2539,1
410033504,2549,1
410034680,2635,1
410035618,2706,1
410036089,2740,1
410036782,2788,1
410036935,2801,1
410037323,2829,1
410105326,7931,1
410106035,7987,1
410106250,8005,1
410107113,8067,1
410107139,8069,1
410107234,8076,1
410107235,8077,1
410107352,8085,1
410107401,8088,1
410107895,8122,1
410108165,8142,1
410108790,8192,1
410103005,7765,1
410103209,7780,1
410105388,7936,1
410050784,3841,1
410050844,3844,1
410051475,3891,1
410051685,3905,1
410051725,3909,1
410052902,4004,1
410052980,4010,1
410052492,3972,1
410052509,3973,1
410129101,9698,1
410129471,9724,1
410129668,9739,1
410130017,9765,1
410130801,9826,1
410131310,9861,1
410132243,9930,1
410133123,9992,1
410133141,9993,1
410133165,9995,1
410096401,7271,1
410097564,7359,1
410098006,7393,1
410098500,7430,1
410098786,7451,1
410098940,7464,1
410099132,7476,1
410099218,7482,1
410099414,7499,1
410100105,7553,1
410100746,7599,1
410101030,7620,1
410101040,7621,1
410101333,7644,1
410101415,7650,1
410101717,7675,1
410102132,7704,1
410102194,7710,1
410103679,7815,1
410103695,7815,1
410104141,7847,1
410105027,7910,1
410105393,7937,1
410105488,7945,1
410105565,7951,1
410106688,8035,1
410106832,8044,1
410107500,8095,1
410003175,237,1
410003519,262,1
410003742,280,0
410004556,346,1
410004965,377,1
410007927,600,1
410007945,602,1
410021168,1617,1
410022755,1739,1
410022978,1756,1
410023624,1805,1
410023958,1829,1
410024321,1857,1
410025836,1972,1
410026500,2020,1
410057603,4350,1
410058294,4404,1
410060124,4541,1
410060252,4550,1
410060776,4589,1
410060828,4592,1
410063698,4814,1
410063860,4827,1
410064715,4892,1
410065496,4948,1
410065830,4973,1
410067612,5108,1
410009114,692,1
410009171,697,1
410009197,699,1
410009209,700,1
410009300,707,1
410009317,708,1
410009537,722,1
410010312,784,1
410010328,785,1
410010505,798,0
410011255,856,1
410011887,908,1
410014134,1085,1
410014386,1102,1
410014923,1145,1
410014936,1147,1
410015067,1158,1
410015123,1162,1
410015587,1197,1
410016051,1232,1
410016485,1268,1
410016895,1299,1
410017044,1310,1
410017081,1314,1
410017405,1340,1
410017681,1362,1
410017981,1383,1
410018212,1401,1
410018230,1402,1
410018480,1421,1
410018518,1424,1
410019039,1462,1
410019059,1463,1
410019827,1519,1
410019962,1530,1
410084156,6366,1
410084244,6372,1
410084785,6411,1
410086387,6533,1
410088069,6655,1
410088273,6669,1
410088455,6684,1
410089947,6799,1
410089969,6801,1
410090212,6818,1
410091902,6937,1
410106127,7993,1
410107254,8078,1
410107374,8087,1
410107766,8113,1
410092599,6989,1
410092642,6992,1
410093388,7046,1
410094042,7096,1
410094695,7144,1
410095417,7198,1
410096474,7277,0
410097051,7320,1
410097206,7332,1
410108127,8140,1
410108153,8141,1
410108214,8147,1
410108480,8167,1
410112302,8451,1
410112735,8483,1
410113575,8543,1
410114094,8585,1
410116253,8747,1
410117677,8858,1
410118868,8943,1
410051040,3859,1
410052120,3941,1
410053718,4061,1
410053838,4070,1
410055383,4183,1
410056142,4239,1
410057294,4326,1
410057851,4369,1
410057871,4371,1
410059053,4460,1
410060791,4590,1
410062119,4694,1
410062285,4708,1
410063409,4794,1
410064459,4872,1
410065643,4959,1
410066323,5011,1
410120122,9035,0
410120885,9092,1
410121081,9109,1
410121462,9136,1
410121737,9156,1
410121869,9165,1
410123658,9299,1
410124031,9327,1
410124102,9333,1
410127341,9570,1
410127390,9574,1
410128483,9653,1
410128723,9671,0
410128745,9672,1
410129365,9717,1
410129858,9752,1
410131825,9898,1
410091446,6905,1
410091852,6934,1
410092105,6950,1
410092216,6960,1
410093706,7071,1
410095084,7174,1
410095119,7176,1
410095177,7179,1
410095420,7199,0
410096673,7291,1
410096798,7299,1
410098868,7458,1
410099136,7476,1
410101744,7676,1
410102533,7733,1
410102819,7753,1
410103151,7775,1
410104153,7848,1
410105088,7914,1
410106051,7988,1
410043524,3290,1
410043775,3310,1
410106075,7990,1
410106133,7994,1
410106413,8017,1
410106582,8029,1
410106872,8047,1
410108756,8190,1
410109090,8214,1
410110066,8285,1
410111024,8355,1
410112203,8445,1
410112221,8446,1
410113137,8514,1
410113313,8525,1
410113742,8557,1
410114039,8580,1
410114979,8650,1
410115193,8667,1
410115289,8674,1
410115693,8707,1
410116165,8741,1
410116489,8765,1
410106266,8006,1
410107978,8129,1
410108138,8140,1
410108266,8151,1
410108958,8204,1
410109019,8209,1
410109067,8212,1
410109271,8227,1
410109630,8253,1
410110035,8283,1
410110233,8297,1
410032411,2463,0
410032865,2499,0
410032926,2504,0
410033132,2520,0
410034588,2629,0
410035506,2698,1
410036015,2733,1
410037126,2814,1
410037804,2869,0
410038424,2917,0
410039758,3016,1
410040692,3085,0
410041030,3109,0
410041711,3159,0
410042120,3190,1
410042384,3209,1
410042440,3212,0
410044411,3357,1
410044523,3365,1
410044615,3372,1
410045253,3419,1
410045294,3422,0
410001553,118,1
410002088,154,1
410002469,182,1
410002835,209,1
410003429,255,1
410004235,321,1
410004938,374,1
410005125,388,1
410005537,420,1
410005990,455,1
410007297,553,1
410007674,581,1
410009201,700,1
410009311,707,1
410010048,762,1
410011451,872,1
410011910,910,1
410012555,959,1
410012631,965,1
410060955,4602,1
410061010,4606,1
410061412,4639,1
410061529,4648,1
410061753,4668,1
410062324,4711,1
410062398,4717,1
410062598,4734,1
410063865,4827,1
410064265,4857,1
410064337,4862,1
410064650,4888,1
410065038,4915,1
410052410,3966,1
410052522,3974,1
410052569,3978,1
410052664,3984,1
410043940,3323,1
410044452,3359,1
410044808,3388,1
410046538,3516,1
410046720,3530,1
410047521,3591,1
410048111,3633,1
410050508,3818,1
410051464,3890,1
410051507,3893,1
410052963,4009,1
410053399,4040,1
410053986,4081,1
410054149,4094,1
410064676,4889,1
410065928,4980,1
410066456,5020,1
410067332,5087,1
410067770,5119,1
410068299,5157,1
410068437,5168,1
410068536,5177,1
410070265,5309,1
410070982,5366,1
410071391,5399,1
410009602,727,1
410010264,781,0
410010382,789,0
410010957,834,1
410053521,4048,1
410043976,3325,1
410044034,3329,1
410044044,3330,1
410044133,3337,1
410044706,3379,1
410050516,3818,1
410050960,3853,1
410051352,3883,1
410052992,4011,1
410053203,4027,1
410053279,4032,1
410054107,4089,1
410054865,4146,1
410055101,4163,1
410056689,4277,1
410057472,4338,1
410057700,4356,1
410058259,4401,1
410058741,4438,1
410059594,4501,1
410060717,4585,1
410061069,4611,0
410061720,4665,1
410061914,4679,1
410062059,4690,1
410062246,4705,1
410062254,4705,1
410128211,9634,1
410129470,9723,1
410129753,9744,1
410130891,9832,1
410130942,9836,1
410131072,9846,1
410131219,9855,1
410132129,9921,1
410132511,9949,1
410132701,9962,1
410096204,7256,1
410096208,7256,1
410097273,7336,1
410097585,7361,1
410097653,7365,1
410097750,7373,1
410097874,7382,1
410097958,7389,1
410122181,9189,1
410122327,9199,1
410083010,6277,1
410084026,6356,1
410085712,6482,0
410086391,6533,1
410087555,6619,1
410088157,6662,1
410088888,6717,1
410089546,6768,1
410090415,6833,1
410090454,6835,1
410090674,6850,1
410090842,6861,1
410091953,6940,1
410093925,7086,1
410058765,4439,1
410058823,4444,1
410058958,4452,1
410059240,4473,1
410059548,4498,1
410059718,4512,1
410059978,4530,1
410060208,4546,1
410060608,4576,1
410061922,4679,1
410062230,4703,1
410062461,4721,1
410062528,4727,1
410062771,4746,1
410063159,4774,1
410063968,4833,1
410063975,4834,1
410064411,4868,1
410065015,4914,1
410065600,4956,1
410066275,5007,1
410014128,1084,1
410014750,1130,1
410014803,1135,1
410014896,1143,1
410016055,1232,1
410016170,1243,1
410017103,1316,1
410017993,1385,1
410018929,1452,1
410019225,1474,1
410019241,1475,1
410019447,1491,1
410019451,1492,1
410019634,1505,1
410019925,1527,1
410019951,1529,1
410000499,40,1
410047857,3616,1
410111533,8393,1
410111998,8427,1
410112093,8435,1
410112738,8483,1
410113752,8558,1
410114570,8621,1
410115017,8654,1
410115682,8706,1
410116043,8733,0
410116884,8795,0
410116902,8796,0
410000936,73,1
410000973,75,1
410001002,77,1
410002418,179,1
410128001,9619,1
410128309,9640,1
410128631,9664,1
410128715,9670,1
410129159,9702,1
410036618,2777,1
410038278,2908,1
410021666,1656,1
410022467,1717,1
410023590,1802,1
410023914,1825,1
410023955,1829,1
410023997,1831,1
410025339,1932,1
410027208,2076,1
410027977,2128,1
410028897,2198,1
410029113,2215,1
410031878,2424,1
410031954,2429,1
410032753,2489,1
410035916,2725,1
410037754,2864,1
410038114,2894,1
410038546,2925,1
410039536,2999,1
410039703,3012,1
410040553,3073,1
410041047,3110,1
410041596,3150,1
410041655,3154,1
410042327,3205,1
410042656,3228,1
410043889,3319,1
410006123,466,1
410006813,516,1
410007453,566,1
410007525,571,1
410007717,584,1
410008197,622,1
410008360,634,1
410002256,167,1
410002390,177,1
410002435,179,1
410017021,1308,1
410017022,1309,1
410017121,1317,1
410114038,8580,1
410114938,8647,1
410115086,8659,1
410116740,8785,1
410117026,8805,1
410000199,16,0
410000685,54,0
410000863,67,0
410001731,131,0
410001822,137,1
410002050,152,1
410002128,158,0
410002203,164,0
410002296,169,0
410002660,195,0
410002822,208,0
410003052,225,0
410003320,248,1
410003377,252,1
410003651,273,0
410004680,357,1
410004745,361,0
410005130,389,0
410005545,421,0
410005701,433,0
410006302,478,0
410006397,485,0
410006446,489,0
410006473,492,1
410006857,519,1
410007000,529,0
410007096,537,0
410007641,579,0
410007981,605,0
410008141,616,1
410008312,630,0
410008372,634,0
410008729,661,1
410013876,1065,1
410014059,1079,1
410014168,1087,1
410014501,1111,1
410015607,1198,1
410016388,1260,1
410017370,1337,1
410017584,1354,1
410017943,1379,1
410116201,8743,1
410116348,8755,1
410116736,8785,1
410117211,8822,1
410117264,8827,1
410117505,8846,1
410117626,8855,1
410118019,8882,1
410118112,8888,1
410118336,8904,1
410118472,8914,1
410118525,8918,1
410014112,1083,1
410014315,1097,1
410014409,1103,1
410014427,1105,1
410014553,1114,1
410014798,1134,1
410014811,1135,1
410015827,1214,1
410018670,1434,1
410018997,1459,1
410019168,1470,1
410019252,1477,1
410019587,1502,1
410019830,1520,1
410019907,1525,1
410019916,1526,1
410019935,1528,1
410020910,1598,1
410001080,83,1
410002333,173,1
410002831,209,1
410004395,333,1
410004404,334,1
410004844,368,1
410005357,406,1
410005601,425,1
410006193,470,1
410006280,476,1
410006384,484,1
410006433,488,1
410006442,489,1
410007089,537,1
410007320,555,1
410007546,572,1
410007906,598,1
410008051,610,1
410008137,616,1
410008525,646,1
410008897,676,1
410009250,703,1
410009345,710,1
410009404,713,1
410009491,719,1
410009594,726,1
410009836,746,1
410010066,763,1
410010110,767,1
410011010,838,1
410011146,849,1
410011180,851,1
410012070,921,1
410012191,929,1
410012321,942,1
410012562,959,1
410013368,1024,1
410013369,1025,1
410013854,1064,1
410014189,1089,1
410014426,1105,1
410014470,1108,1
410098825,7455,1
410099774,7528,1
410071734,5427,1
410106898,8051,1
410107418,8089,1
410108819,8194,1
410109613,8253,1
410110480,8311,1
410114017,8579,1
410072710,5503,1
410072711,5504,1
410074524,5638,1
410074710,5653,1
410075697,5727,1
410076089,5753,1
410076152,5758,1
410076736,5805,1
410077152,5836,1
410077158,5837,1
410077405,5854,1
410077720,5877,1
410077985,5897,1
410124424,9356,1
410126025,9474,1
410126727,9527,1
410127055,9549,1
410127104,9553,1
410127116,9554,1
410127180,9558,1
410127486,9581,1
410021163,1617,1
410078907,5966,1
410016923,1301,1
410017970,1381,1
410019101,1466,1
410021660,1656,1
410023256,1779,1
410024241,1851,1
410024793,1892,1
410025235,1925,1
410025889,1975,1
410026284,2005,1
410028141,2141,1
410029257,2224,1
410029403,2237,1
410030018,2284,1
410031787,2417,1
410031805,2418,1
410031880,2424,1
410032323,2457,1
410033499,2548,1
410033604,2556,1
410034556,2627,1
410036005,2732,1
410036387,2760,1
410037385,2834,1
410037793,2867,1
410079219,5990,1
410079591,6017,1
410071702,5424,1
410072429,5483,1
410072823,5511,1
410074757,5655,1
410076346,5772,1
410076935,5820,1
410077802,5884,1
410077841,5887,1
410079875,6036,1
410050168,3793,1
410050568,3823,1
410050831,3843,1
410051128,3864,1
410052504,3973,1
410052622,3981,1
410053086,4019,1
410036973,2803,1
410037011,2805,1
410037133,2814,1
410101277,7640,1
410102476,7729,1
410102511,7732,1
410103960,7834,1
410105544,7949,1
410105588,7953,1
410105666,7959,1
410106504,8024,1
410106619,8031,1
410106636,8031,1
410107214,8075,1
410107892,8122,1
410037526,2846,1
410007372,560,1
410007953,602,1
410008041,609,1
410008093,613,1
410008573,650,0
410009891,750,1
410010566,802,1
410010893,827,1
410011655,889,1
410012510,956,1
410012636,965,1
410012911,988,1
410013041,996,1
410024214,1848,1
410025588,1952,1
410114931,8647,1
410115050,8656,1
410013694,1050,1
410014135,1085,1
410014227,1092,1
410016092,1236,1
410016176,1243,1
410017057,1311,1
410017877,1376,1
410018874,1448,1
410019232,1475,1
410109676,8258,1
410109727,8260,1
410109822,8267,1
410109892,8272,1
410110251,8298,1
410110423,8308,1
410110448,8309,1
410110534,8315,1
410110608,8322,1
410110705,8330,1
410110724,8332,1
410110906,8345,1
410111099,8361,1
410111220,8370,1
410111583,8398,1
410112060,8433,0
410112434,8461,1
410112799,8488,1
410113106,8510,1
410113588,8545,1
410115160,8665,1
410115215,8668,1
410115813,8715,1
410116392,8759,1
410116955,8799,1
410117347,8833,1
410117652,8857,0
410118183,8893,1
410118187,8893,1
410118457,8913,1
410118613,8925,1
410119428,8983,1
410119672,9002,1
410119855,9016,1
410120016,9028,1
410120507,9065,1
410121102,9110,1
410121735,9155,1
410121791,9159,1
410032605,2478,1
410066742,5041,1
410068974,5212,1
410069429,5245,1
410069612,5259,1
410070181,5303,1
410070777,5352,1
410071458,5403,1
410033278,2530,1
410035535,2699,1
410035662,2708,1
410036292,2754,1
410037388,2835,1
410037650,2855,1
410037764,2865,1
410038124,2895,1
410038611,2930,0
410039270,2982,1
410041235,3124,1
410042536,3219,1
410043422,3283,1
410043778,3310,1
410043991,3326,1
410044120,3336,1
410044695,3378,1
410044995,3402,0
410045069,3408,1
410046787,3535,1
410047168,3563,1
410047287,3573,1
410035686,2710,1
410035754,2715,1
410037440,2839,1
410037449,2840,0
410037983,2883,1
410038036,2888,1
410038272,2907,1
410038366,2913,1
410038502,2923,1
410039412,2989,1
410040281,3054,1
410040616,3079,1
410010203,775,1
410010273,781,1
410010736,816,1
410011427,869,1
410012153,926,1
410015759,1209,1
410016635,1279,1
410016745,1288,1
410016821,1293,1
410014564,1115,1
410015594,1197,1
410015603,1198,1
410015712,1206,1
410017733,1365,1
410017915,1378,1
410019083,1464,1
410019118,1467,1
410020013,1534,1
410020962,1602,1
410085303,6449,1
410085721,6484,1
410085993,6503,1
410086113,6513,1
410086172,6517,1
410088632,6696,1
410089973,6801,1
410090871,6863,1
410092721,6998,1
410092757,7002,1
410093293,7040,1
410093510,7055,1
410093726,7073,1
410094548,7132,1
410094602,7137,1
410095555,7209,1
410095798,7224,1
410095943,7236,1
410096360,7267,1
410097151,7328,1
410097781,7376,1
410099721,7523,1
410036814,2791,1
410037697,2859,1
410119835,9015,1
410087713,6628,1
410087838,6639,0
410088170,6663,1
410068191,5149,1
410068825,5200,1
410070332,5314,1
410072075,5453,1
410044904,3395,1
410045699,3453,1
410045985,3475,1
410046028,3477,1
410046781,3535,1
410047860,3616,1
410047999,3626,1
410048403,3656,1
410048539,3667,1
410049375,3731,1
410015716,1206,1
410073775,5583,1
410073869,5589,1
410074574,5642,1
410074763,5656,1
410075435,5707,1
410075444,5708,1
410076906,5818,1
410077430,5856,1
410077546,5865,1
410079227,5991,1
410079926,6041,1
410032861,2499,1
410033098,2518,1
410033602,2556,1
410033619,2557,1
410033845,2573,1
410033968,2581,0
410034020,2585,1
410035488,2696,1
410035609,2705,1
410035891,2724,1
410036354,2758,1
410036565,2775,1
410036954,2802,1
410037756,2864,1
410037791,2867,1
410037835,2871,1
410038741,2941,1
410040268,3052,1
410040485,3067,1
410040504,3069,1
410040581,3075,1
410040652,3082,1
410041414,3136,1
410041616,3152,1
410041964,3177,1
410042222,3197,1
410042925,3247,1
410043022,3256,1
410043130,3265,1
410043163,3266,1
410043188,3267,1
410043698,3304,1
410121109,9110,1
410121589,9145,1
410121631,9147,1
410123220,9267,1
410124255,9345,1
410124421,9356,1
410127022,9547,1
410128254,9637,1
410128877,9680,1
410129100,9698,1
410052779,3995,1
410053618,4054,1
410054305,4105,1
410129681,9740,1
410129928,9758,1
410131630,9884,1
410131933,9906,1
410132126,9921,1
410068886,5205,1
410068946,5209,1
410069256,5232,1
410069418,5244,1
410069485,5250,1
410070263,5309,1
410070722,5346,1
410070767,5351,1
410070964,5365,1
410090837,6861,1
